row_no,source_path,id,family,status,accepted,block_reason,prompt_sha256,prompt_normalized_sha256,assistant_sha256,assistant_chars,boxed_count,reference_id_overlap,reference_prompt_sha_overlap,reference_normalized_prompt_overlap,reference_13gram_overlap_count
8537,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5ae10ea,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,33c93fb0111debb41afb31f9272b27902773f5bf1ba07f833932174fe35bd7dc,db93ef62f46ffbe62ca424fdf71ef3952641a9b458069ea319cfd89f07067cbe,92db3169e82a0825278f6c9fba75edd003b21fd2cf0134da9ad903049ab0caae,3544,5,False,False,False,2
8538,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5ae7b47,bit_manipulation,rule_found,True,,9781986092f372c579cd63ac35c7f0455632f86434fc6401c2462ce03cedc8cf,b7f7c6065db294367300784f5dd14426a120e6fd780fe25f2a86317dbeae6f03,e97e109b42e8343b6546712f84c4c6c8e06fbb56e9e23e0c33f79bab80848a81,8662,5,False,False,False,0
8539,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5b3f73b,bit_manipulation,rule_found,True,,a6be3f613e3d7ecea070be09b36b9c50facc81679a667b96f837a9554cca249e,6ee8a1ed335e6da07eae2bdfe303acfb4fb5fa801020acaddac2df2d0b72279a,66a28c967d8aa82d78d0a1520eafd6d45a21272628b69db82784412738d88c75,8865,5,False,False,False,0
8540,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5b65a4c,equation_transform,hypothesis_formed,True,,34230a18d4d909612c26fa0d6f882bf4f9222f7519c96a11125f55a026b05cfb,7635f3d73c9c3856823cadc6279362e016b1b2a281403c3b582ccb8fecc2f7e2,cdb72a9098f7ba636deb08c63fd71857547002c51796fea97b51c4d4b1b37207,1135,5,False,False,False,0
8541,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5bb9b26,bit_manipulation,rule_found,True,,265ce47697446fc40f30605ea5cc586b22860db0fc8b3b9323cbf81d6248b9c5,9cbdcc4ff17c3aa9b6e7c8cf55bb60eed23cd226c99821fbfcf950f14b2779e4,e186f0ba3b8fca53f70052cf28fc17b2f383a7ed792a1da134f8e99aa1d5f56d,8054,5,False,False,False,0
8542,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5bebe50,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,723585b6363eb9ae9c4b6a8dfbeb7becbdbee12bb540c9fe0a387ff46f64291f,68d338d189fce39eebb71a561b1dd8e929ffc4126fb9862071d24a15614a5156,633d6c6f73873723d527f74eb97e49a06c339251e459c14b44cec7b02273a759,4049,5,False,False,False,13
8543,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5d0d497,bit_manipulation,rule_found,True,,8c33a8c3d7901ed75ddcef634922fef0da62716d9cbc4eda84991fd56f13db52,5627ba9df28b68b65d18da2f9ff0ddde8c7ea81b6b2d5694b977497981d594aa,c0b57384e4909b4a3e51a82698d071847b6fd1a3655fedc0ac7722b90292dd22,9520,5,False,False,False,0
8544,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5d4eeb8,equation_transform,rule_found,False,reference_13gram_overlap,cc835e1af8abddb689002488c0822bcd795ee98b31eeffde70f8c57d305a17f4,e7cda5aa5aa9be171135e0c43e39bf4c3dcdf5f253a641eb7e2696e8bb1894b4,f57122af5b81a468ff05276c2578a5a4c689c4e439322f2b14ce68f6e4a5efc0,10407,5,False,False,False,1
8545,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5d6e090,equation_transform,rule_unknown,False,status_not_allowed,172a93d47eebfa8802a6095a7265a10861881e8045df4b1256fb6215b0ef0cac,53a7fe19d4f382de4330bd173e9392c8c9a1eb50c868b22526c5f6545bda3bf0,99016f4cd013e8d87a0ef251362bb1bc57aa7e864db8fb1eff2a04af17fc4037,1131,5,False,False,False,0
8546,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5dd205d,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,13165e41c675fefec466d4e16f932acc0f57429cf6b14071258a6516a8065f9e,7143d20dc9ace37bc1b89296dd433928f0eec62061cafbe8fba10af3f4f76c25,7f8d026ea9ea7fda4a54ab9da37f9361a9971b2773127e29fc80c62448e0405c,4749,5,False,False,False,17
8547,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5de2bef,numeral_system,rule_found,False,non_target_family,d62ba6c1846dd791f3fdab6eea8a76552255460a824263f7881532d7a17592e0,06f756e04673d2dc59b92bea8f87b8940f40eaa7d08b85ec3cd4d55525b9faa0,f8067a0b721622055309500b248b6b273572c56a007c6ff4c23a6d51b1b43a5e,349,4,False,False,False,0
8548,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5e29014,equation_transform,rule_unknown,False,status_not_allowed,b0c43bd66cab933fa6338067aa042fc265882d9cd8fa307d74db699523345baa,25bccfe636955008b0ef99c65d08467e3ed4ba8cce0dbac01376f9abeae78ad2,e06515941101ec6e93c410051ff8532ed03bc336c43120ccd34249e4f19dbd91,1142,5,False,False,False,0
8549,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5e3c22b,bit_manipulation,hypothesis_formed,True,,f2697b0c6fd655ac46435f72903cb95fc5821dee2d648b1528560b35b26b468e,d5a1ee64f63c3feae6753024fe77d1223e3d9543e753481e7a8b29ea80e4ce1b,aaaf47169018b889bb3d3ddf59ee3869b6e5f4f8493509ad750f6d00633bf60e,9100,5,False,False,False,0
8550,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5e4f442,text_encryption,rule_found,False,non_target_family,d043baed19e0655dd88a2d46400f63df761e9939a07fece3062e2542a363d427,89bfd34f1a647ec6151a87273b23e8138af7d43fe3735a442b7055b6a7820231,79f9b891734bc8270d70dcf9476b0c2814916e68a5796017f965470d2965f094,3253,5,False,False,False,0
8551,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e5eb5d40,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,a6d8f08f895143aa3742a9ad1466049ef73541278aab3d6849294eb81c3fe707,d6c0998ba70ec3a5862a4d1a124de06e76dad367029afdbe7f6407a49035acb1,1f2fbe1fc414cf4e5e77586eab18f33d808e96df6ff2dd2e51377b5b6f4e2796,2215,5,False,False,False,2
8552,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e60752d5,unit_conversion,rule_found,False,non_target_family,4f8feb22d6a93eb8d2177fb40c8617eb6a52aeace3abbb5e43cc7bc2f8b9c191,5ce7c405190e800527320d8e3315baf00013d0a0ff78c779bb9ea605d9ac6a95,a505b66c790ce3a696c52b974f5420ba2bec2532e8cba627cb0d39cf17f4b4b9,3075,5,False,False,False,0
8553,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e612387f,bit_manipulation,rule_found,True,,b4923d9eed20e20b2a374caa50a0bbff4185074e502d1ddefb54499750979f2e,f052c46d21c6af4a61f8b70bc8652340b67edc706bb75a16812bb89b64a7d3f0,e2314d9f360058ba8329b21c966b6f4e42fa8338bcc80387c98c7c137cadb64d,9539,5,False,False,False,0
8554,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6157d05,unit_conversion,rule_found,False,non_target_family,4e41fe374fbc87f8ffffaf34186269bb2051d31fc708441df04b6538e81a6ed9,523b31eb49160ec61da912e22ad04371d04568f40f2182ae0ea965edbcd33233,3109bb9b158a54d1f1aaf03f695b22933528b99d162f7bf6aa859ec2ac2dc8de,3073,5,False,False,False,0
8555,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e61c8872,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,97a74fd9a701d2bc96847c75421c37e507901d9491f88954a32955bfe223acb4,695d159c7f15901c84852fa6a5796f837abe37d54b37035f3f559c7ab860697a,04c78b8dde8d95b492fff99721b7ed619136a1c6076bbed309ea63f5c1fb1eba,2651,5,False,False,False,2
8556,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e62041e4,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,c721ad9a89f6ec931940f07993ad5c6e294ba461c4cd636096cb21da788c4bae,ba741475a69f8e1e38394832c07341eb4d53574815808586cb098a4a4accb9de,4836561d5352a274d047e406ebecab99a5f62a315f0dcc07e47f7693d37d16eb,3090,5,False,False,False,13
8557,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e620b293,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,58a221a8fd176ac6ec5bda097a136c6fc7a71d085962ba4cabb9e5f9b0d9b08a,fdd3795d1cc9bbd22d40aafcc3d982e7156545b4016d4ec540098f19fecc3a90,b1524a5af7a6ff6ff9021d616c73238a588f43fb55ffa4051b5943111a7e1bd7,3151,5,False,False,False,15
8558,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e625f5a7,bit_manipulation,hypothesis_formed,True,,c39141a15116c3e23244f9282aa88f52f93235f257a91b54281fdff2718e9fa8,73e2788f123a2a497ecf6090e16e1480f949ef2b6387ccb9550ddd61215e58f0,658bb794181a81f7133c9f00db469c16f1d0a145255985d0c08d09313c3ecb29,8758,5,False,False,False,0
8559,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e62b6ae9,equation_transform,rule_unknown,False,status_not_allowed;reference_13gram_overlap,0c99e50ec7523c4e765790746046f64041881da40d999fb196bd1dc2a958f9f6,fd89b8d0be6fa647702e860a539421a451b6d7df49bd85770b4e7c06bbaa2cf0,501258b95437a1c5b3d0b0cd665e8661fa25b3a4782aa40af14ddeeb7f96ad85,1148,5,False,False,False,2
8560,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e634344a,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,d1f401750173c74245f0f298ec4124d2f6fa68939a5c380774b7161bd5675eb6,a04e4830f37145bd6a2a7ae7e72c1235f4a4ea4668d3d2816c3d0b24a0885241,d1c8e9fa6084c160458ad6463ab0a52b30bbdcfd35dbb18b651b82ee7a603445,4387,5,False,False,False,8
8561,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e641791f,bit_manipulation,rule_found,False,reference_id_overlap;reference_13gram_overlap,bfc8aa425eca4f91f77ed6f49d4fcfce25b85983b92f73659110ef7654efb080,5eca0b6e1dbb5abf0e787c6904c8fd61037ee2506030e9596afd899d576441cb,395ff4b35c5d0335ad69ca0c6230d3af384c3652a72b3183241dc6d4bbd20250,8282,5,True,False,False,40
8562,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6491c2b,numeral_system,rule_found,False,non_target_family,8738ed6dac293bc7655d22524bd119ea92f056b7e09391dbaa4a51bf23f9816e,86f3fb4b8dd9cf5d904e6ce7f42fb25e4fff8850ca41f085d124f8ba0f856844,8dfb6b7b49d2959e7a9c2291200edf11c5c6d538cc704d23329b17f8039a1141,287,4,False,False,False,0
8563,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e651c3ee,bit_manipulation,rule_found,True,,6efdd827c36211a059354c6440bc98e21ea31ed55d5ca71fa8f9e8cf64509b79,7f940b8e8f3c3fbe8fc4d76e7a0784017b17549be69982e4dff4e12045fc519c,5154709bc0194f34a04c7eaaf21e4b0da6fe189b85764537cafc46ce2e3baf5f,8215,5,False,False,False,0
8564,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e661b7dc,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,f2ee01cfaf14660d8c76c77fc3a770440f14899a7e3594586aff7bde645ce0c5,9fab8cbd9f2939daf0ab6c0c5a1cdabf5c64fe0b833234d5b2b969073c7018a5,5ea62a8c137b7e4655900eb6a757ced1c734777ce3f3628338170afb72361deb,4505,5,False,False,False,4
8565,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e667f2d7,equation_transform,rule_found,True,,14e4e5d143428e8954b3cc879c8793a2352abb03fffc5e4c5d9ff4c05245c57c,16b398f47e8a580ab5b3784039595e38e2f32eff79fd6e4546bbce588fd6302e,d3aa375455af3164ea8a6406d14f548483e1d9ed141c7e64f3a581aed6838b13,11310,5,False,False,False,0
8566,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e66b3d65,unit_conversion,rule_found,False,non_target_family,33e0acdf1268800dda432c80d27f28216a7347a85f0343834722499987057367,325b5eca78c471856dfe39c31ae158f0a4620ea0615e59ed9fdd36d775f8588c,073396f1fe14f2789f9a307e068a80ef61a384b827834340733e476a50f4f18b,4129,5,False,False,False,0
8567,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6705765,text_encryption,rule_found,False,non_target_family,254ea8fd77f3d69ab5623cfaaa21fd8a8ad0ce6ad77bba05e7de940a5549afa2,f86c759ce791e44af1fe5f63c9a3a25f47583d66b81b4bc852e402b057d283e3,b627f3eea6a33b8fbdac5ead00dfb695cd18b910662ee4352b0590a4a954aa17,3568,5,False,False,False,0
8568,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6737768,text_encryption,rule_found,False,non_target_family,1fdc6da4e37bf020a296061a1642c76aee148e23485e14a3b62dbbc6e7809a06,1cb4d15959674f8e6674c5bdd329d65f0af771c5ff46b12deead46a9513734a9,98a877072ab1bf1fb35f9691ac9ab2b67bd2d69893d0426f5f90635c884c9786,6362,5,False,False,False,0
8569,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e676b5ed,text_encryption,rule_found,False,non_target_family,dd3f37e00dde64e6d22e7d211a74ab247fef44cd869f1f2c87c32abed71ce4c0,1af5b5b7eb33771f48683d5554be8eef6a90942d24fe8bdc489d7a7235c87bd8,c79ee848115cfd2e8c5c5da73ab0847f63b86a21e60e28c27cded27a89d40229,6118,5,False,False,False,0
8570,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e67cbe88,bit_manipulation,rule_found,False,reference_13gram_overlap,bcb1afe54ef5892ffe7543411f0972dd8d560bc1d179411ebe268bca543fd6bf,4264971f0df965e32acae1bfd86ddc2d987b2b566338ae8453e1050f5c741f75,b3b844ce98b529d04ea049678d01602718a730ad87f448457fe9421cf53c4b25,8722,5,False,False,False,3
8571,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6a0585e,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,71c3e8e7b4e07f06a8ebac1b0508d6a93d41150f213ee251d04d6c5f6272cc6a,3a472da7df059d05d1fc6f994fe285af69742ab89682259a7ecd2c0592043ee3,60e796aae58f02235c64823ded073b57751690e0543e8e268ba7b13fcf240587,349,4,False,False,False,4
8572,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6af1658,equation_transform,rule_unknown,False,status_not_allowed;reference_13gram_overlap,ed19dfb984016f17c747afcd327ccddedbb68fafccbad0113e92c037ffd1e215,997bf90de27921fc0bb2134f6f66e981f1f8671094ba4d7dc11d090f5e6561f6,9daec32fd05da25e36bd5697bc500d33e3efce90208ddb12a975eaa677a0d563,1556,5,False,False,False,1
8573,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6af1a6e,numeral_system,rule_found,False,non_target_family,d601aa401d4c12dca6a3686c91106d18b66362b915fa8cc2cec06cdeca99d8a4,f34801b63362d5f7b66f670f51d6ef769987e9e243a1df4890002a48233e3323,19a2cb56a613f9350f9b6714ad240b1a73634d2d39d9f9673f3d0a795f359e19,311,4,False,False,False,0
8574,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6af8e6f,bit_manipulation,rule_found,True,,2d9fca69b9e68ff27dfb0c0c1793732a59f5cd2241836acfb723a5d7e4cb1b84,6fb0fafbf5ceb29f130f90b7e12d6bdd0362c0612aa27ffefe5452f3eabe1b1a,21eb22ae59f6ee25618fa18b876aaed9e4c6f459ab36974f253d636d82941398,9010,5,False,False,False,0
8575,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6b04620,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,58738274d118bf479fae6f8f013d2111319711fcb025e82ebfcaa261b776704e,b4cb399b6115e5461273940da49bcc0f618e4925685811ecc7ac53655d7678a5,4dc9eb489b343392ad2d99a31779d5e7e4acf7abfd96f11898279c2065e4fb5e,285,4,False,False,False,4
8576,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6baee52,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,9e42c15059a4b11151649deef305f4078b85a15bbbd639487d2045c7bf5ca2e2,ea751d8c205c30138ec53a8e8f21c947a94c7de8389bac91e7ff8ac1da096367,022c4edabe1896cee9f9caefd3d67edf8d025cb22a87d6497236ff8f15d8547b,2305,5,False,False,False,2
8577,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6c5de97,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,cf567c1e36cfd8dbe0f88cfdd562aa554748aa1bf706e8e0d2ef44c815364871,d7706f0045316f41372591a9691bc7cb2c397bfc0adeb4026d503563b2c5d33f,751cf10b9a0513c19874c81323f41f58ab711f977f164f71c1d80eb584a2a187,2449,5,False,False,False,2
8578,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6c946e0,bit_manipulation,rule_found,True,,a2f6569a6b6502c8db87bc49e8a630dccd00aba7dc2fe32af257595a2d987938,16747d5a5f9aef365b9723b4a70e6e1e4834a3960c2c0a3c7aaeb56eaf75c5b1,d820464f4c77e5ad135fb268e5e0b83c9acee4f844567756bf4c6952f086e780,8594,5,False,False,False,0
8579,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6cbc2bd,bit_manipulation,rule_found,False,reference_13gram_overlap,c05c25f697e49bd9195801143613505299e4c23dd6ee8a74477e0baa5eb559ef,f9bf9907181d17110f685d36dbc17c1f8966365a8ca93769da8087cbf07d965c,e681b28dec3987dd51eaaf649a09f0cf1b5415e0226f93142a710c1ff1338999,8798,5,False,False,False,3
8580,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6cf4381,gravity_constant,rule_found,False,non_target_family,6f35a295b57588fd2d6da21977a4dd224fba7a5a23a4bb5b6cd7b14ad55dbe7d,320b99df175be285cb8037f6b0c5350b57b8829f87038676168290b6209dca29,d8883bba5d126beeccbd6b71f4e8bb13ee6c5746065ee6669c52234586c4825f,3419,5,False,False,False,0
8581,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6d2a064,bit_manipulation,hypothesis_formed,False,reference_id_overlap;reference_13gram_overlap,2ace78bf7d3fe2a3804676e8b2862dc886eee5367cfafca842b41058277cadc8,364df708ebe415227cf2fd9aa29ab0ded2fa616c45511b573c93cf172a86e198,45806f0a685e914e95bd7699e47702d1ae71b332e380e1cb188d7091e1da0dfe,8836,5,True,False,False,33
8582,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6d3a97b,bit_manipulation,rule_found,False,reference_13gram_overlap,2c527587408ac858568d843a42396c702df88b0b01ebc3a3e4995f44d503137f,b688c2b0999df7d8eaefb0dd1149d744bc42ff5fb1a2f38180ea4de6ae6169e5,3662f5ea02f01b4c3d7a3ea19cd6e1416d6c508f801e2621ad856495c7e9a442,9114,5,False,False,False,3
8583,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6de0ad5,text_encryption,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,ac30067b95f1353124d70334644fa820c38d64a9d6739b52b5e634ef79269267,bd192227145ee33daf01df8554106026ca03bd57810fbd95d6658b24738b19fb,a996b3ceacecba892d2025d1465580445bcca5073fa148462eafb3698200de6a,3632,5,True,False,False,53
8584,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6f59041,numeral_system,rule_found,False,non_target_family,ed58fcc2b0a39178a89a338c987854b59141078a38a16bb889af6816d8b2a316,33414281beb9bd7ac2928554ffea00c63248614f5e2966f43093325b801111c8,b8c0f186b21119d9ede9f94a49fffb2cc555dfa3b513edf395d2d55d5d9ba934,346,4,False,False,False,0
8585,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6f974e9,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,f955b0bd6c13684a3afce7c8faeecc2e4fdae914b6203b48ed16f21d16c33de5,20a8fb869f332ea7e41c3b9ecc57057825a65a9338e4d7975c22774e76f0848e,e225b4590c996a128e801fac102fd3eddc5239056dbd6df3468e7fef729e3948,4698,5,False,False,False,2
8586,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e6fe8770,unit_conversion,rule_found,False,non_target_family,0b9fe7f98798bb7f986d957be6ce5292793f21078c740aec11c54055211b9a4d,0d319b98323ccd64737731af7ec7e7ac3e8f95d4919684f7f9c47c77f72e08f0,f2134a530b05d2e4fa685c75002bf33d024b8346d712ee7421adfa1b22285aaa,3724,5,False,False,False,0
8587,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e70d5739,equation_transform,rule_found,True,,10614a5315a8427fe602b3d1b79ebb1a09a3b6148a7ec105f693b379cda0c8d8,f1ad3e28637e7eeec66121565871fdd1c169bdb707c63471e42c333c730614b0,2a2eb7ec1d218f0537b7bef9b1613e05eb8a51784570176e33f9cff03ac319c3,10293,5,False,False,False,0
8588,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e72155f3,bit_manipulation,rule_found,False,reference_13gram_overlap,ac08ad18ac0385757cae0f7e3afb8dd37c2ca71c4fd324aa27c4150dd1ba36d1,abc44eff133b1d04ddaf72e29ffea27ad6c8a45a6d6bf044a5ca65b486e80ded,7c1c86aa3d3e837038347b93cd19edf0626303dfb2b2b9e1cfe8ed6d01ffeb86,8883,5,False,False,False,3
8589,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e727fd6c,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,11aab12b08c4febdc0d2a51b3f995b6e840e622abe5a42337adb066d075f60c8,af952f932d9a4e10a03a28751fcf49f186ee600d08236c9dcbf82a4c5e9eb03d,ca359f38dc1eab78e61ab5c089eb2b8d2089ebd148e9907b17a1626daa536786,2692,5,False,False,False,11
8590,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e738b135,unit_conversion,rule_found,False,non_target_family,f6ace7bab7e6c28917576ab20f386e309b48c84b10db66ab012c5c89e6eac701,76dd43c6ddcb31e260121454fcec86a0462c1511e028fddbf9901ffaa2e4bcd4,b8a1f28337e0c575ad17d3bdddd203a6a4ff6e5811458f3da338bc8b8296d545,2735,5,False,False,False,0
8591,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e75d6620,unit_conversion,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,7e416534c5b073aa9bed5c94f3e5d5982cfe5231c3312cd6d1e8626423c3135c,b462e0b68a77bedf9b10e7eb4c6c8a90c0103d75cdee8464b28f1cacdaebe6af,623da91531586081a7a475eb658b4ba1c5081491d473207eded3b278faf8a76e,3039,5,True,False,False,33
8592,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e75dfe6b,bit_manipulation,rule_found,True,,72fff29f1de06a51a2bc547f7d832229b9a31e35f6077ec6718ed6fe00bf0193,5dc48b0666d11a66bedfc9618d67fd8f2000ab49c1e074d73ce49e888b890e02,4bb10bcd01d93ac8a1cf5e2a3c939f488d20c4548d108a0d53ac73bc11ff367d,8851,5,False,False,False,0
8593,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e76b11df,numeral_system,rule_found,False,non_target_family,25c8b2cea48571866747294a72b6559740d542b1478f8825f6dd90e8269f5e77,6b829b46c24caf8934387a6ad0698ecdb404a4cc0d90bb39bb79701a8912121b,102a4611198afafc8173ba1078deb5483a0c37b8826321742214b1a506ca1345,378,4,False,False,False,0
8594,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e776562e,equation_transform,rule_unknown,False,status_not_allowed,ba26dcf04c798349f26b465726768a7da7ace1c07d02cde07c83905f00aa081a,66a26f39ef5ff54d8f5470fbd76ab5588889cec5d2d95b1cd6652a85ddabf1d8,bd4812bdd8ee67aeca0e41127e76d47c0de19d2613766a747cfd604336649489,1143,5,False,False,False,0
8595,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e7795622,unit_conversion,rule_found,False,non_target_family,c6f190a9c60b1497be38c95602df3f19124142874058702748cab8482021267a,7819bfb07eda7795af624fdba52694ef127b1b741e9da69493488586b7f146b6,80bcf78a207df55d4e1c64461d3b78c66f43d1385394ddb3484e41fdee2a14f1,3320,5,False,False,False,0
8596,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e78796d3,gravity_constant,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,bd625001078c68bfddf7faf05357b62d41ebc150026e7ac071c5c6e7d0886c65,aa9ab377f2a3ef9f77f2a4fd6adac0cdeeced3f47c4c2a7863579a09348722ed,2462d659938cacca9d50ce1374994bd4fb2befc496f3f811c46f9533ac5030ad,4077,5,True,False,False,84
8597,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e79c8c5a,bit_manipulation,rule_found,True,,cb30cc41e40c5f42c2125155cf11f7da6e976f0d6b373c084d5e1feef2b382ec,3be029c7e5c3eb10a5282c118e873088117ac58834569f2cef1970764c02f3d7,8eabcba55bd00956c2c0c819ede1ae9fff8a6d4bbb86469d7f251f634327cb4a,9699,5,False,False,False,0
8598,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e7a2c86c,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,c647522a5166093afebf166dd45af45b48089e56b2e37c3ec88c59d1eb582d33,f39dde51797e515ca0e1f8982ac8428e12f9c3cf48fab6414123ac8418d4b216,869d5a934a57486e10e842343d675e395f6a1f448efb27d67a50d91edf211427,215,4,False,False,False,4
8599,C:\Users\davis\Downloads\sft_reconstructed.jsonl,e7b87b82,equation_transform,rule_found,False,reference_13gram_overlap,2ee6b8c36b6f22bcaa984a7977347afb4ebe6ce141f401d531d19dd711d65214,4f9d7c05121152deb74395c199325097eaeb8f8c32395295c8ab308b2ffb220a,dfdd1a6bb0c5c318ac25f59ffb20a0cdeb777c17cb6d5a55a65517d48d56f4e1,11179,5,False,False,False,1
