uuid,source_dataset,kg1_relevance,status,expected,prediction,proof,question_sha256
1758a0c3-7903-439f-870c-9e7bb30fcb43,cryptarithm,equation_transform,verified_match,"A=5,C=1,M=2,N=7,P=4,R=9,S=3,U=6,Y=0,Z=8","A=5,C=1,M=2,N=7,P=4,R=9,S=3,U=6,Y=0,Z=8",provided mapping verifier,f8fd561ad774fd67529bee016423bb974c25fb4f9ff91282399dfdc2305f9323
b3b6a999-c5c6-469e-ad80-bcd5fd1e2743,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,601ba5262e541ef0913011703dbf69224cac7f0a1df3ae05a96f6827ad6e52a3
6a427f28-be33-484d-a43e-dc0b8fe2a846,cryptarithm,equation_transform,verified_match,"F=4,J=5,L=7,M=1,O=2,R=9,U=8,X=0,Y=3","F=4,J=5,L=7,M=1,O=2,R=9,U=8,X=0,Y=3",provided mapping verifier,03840bcbc11620ce93d177b0c9ec76a07d4f854ed7e981e57022fb53f842836d
8de3649e-fc77-4136-a708-eb0b9201eef5,simple_equations,equation_transform,verified_match,70,70,linear equation by finite difference,372f64bdc8b5eb66f665a2f7cb6b9b128d1890cea8732243e151ba46b3c93e96
346cf76b-37b0-467a-9555-992928dd9323,count_bits,bit_manipulation,verified_match,17,17,binary popcount,643ae4b678cb8470644d4bf664a7c47045809105d4295157ce7ae6045cb20714
8689d8e6-ef40-4958-867d-1477e833ab11,cryptarithm,equation_transform,verified_match,"E=0,F=1,G=4,Q=2,S=5,U=9,X=6","E=0,F=1,G=4,Q=2,S=5,U=9,X=6",provided mapping verifier,a68180fe0693bcc6f97a495a8ad83ad7513e222290590018c62d29dc2bc933aa
ea7fe72a-d76c-479a-9819-e49c3e7a075e,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,e8a6764a339d9ffb99ca2548518636ec68342db993ab3a962f620d0a6715f413
7fff2ca0-5cc7-47f4-880f-8ba83deca4b2,number_format,numeral_or_bit_support,verified_match,468587704.455,468587704.455,numeric candidate comparison,8dd502b9a5abb4d5d8999e33dd6bb5ec2301b83b1b493fdc91c71cc6ec9b6ceb
0277d791-8d45-47b4-a0c7-d1919c8932cc,simple_equations,equation_transform,verified_match,39,39,linear equation by finite difference,2caf3fc7b59264d703b594d10f87033ca774a97a618a04a5ad2e1c862f54071f
92925b03-591d-4141-9e02-956fdb927a9a,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,d7c6cb5b941213e3ffc5bb80eb3d5b8e1bcb59391934708923e80db0144168a2
3e7aaa67-7d78-4251-99f5-6333f3c8e955,polynomial_multiplication,equation_transform,unsupported,-138116*z**7 + 150672*z**6 + 231264*z**5 - 318508*z**4 + 72240*z**3 + 110880*z**2 - 120960*z,,no local verifier for source,8b2d427e3099f3e9bd7dfb49ea2ca2e7d2283ab8365ca54d8c7660f3aa759314
4ba22eab-a1e3-438a-9312-bcbd4abb8f1c,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,9422c742702ed6a45cac64c846c09f7814b20116eba0a21d2954b6d9f9d664ab
a4920c3e-7035-4818-b62a-9746a8cfd484,simple_equations,equation_transform,verified_match,23,23,linear equation by finite difference,237d427195a2ad6819d07f4597f3ee2b097c833cf75c5aeec768f7f77b06e4e3
fccc83e7-d8b7-4307-8a1e-7194bbe30977,count_bits,bit_manipulation,verified_match,16,16,binary popcount,9db5d15b5fbc7fd350f950596a78152553423dfc9920be37efc902b7d0f9cd32
7c89cd9c-f262-44fd-b04f-7a04fe958c26,bitwise_arithmetic,bit_manipulation,verified_match,0x7411,0x7411,safe integer AST,0d3551ae82dc094ee0c866a341b153448e94d73577ed10b9f34d635292aacbcc
a6caad0c-05a3-48f1-8685-23f452f85306,polynomial_multiplication,equation_transform,unsupported,-96876*x**6 + 6318*x**5 + 656144*x**4 - 42792*x**3 + 558992*x**2 - 36456*x,,no local verifier for source,9ac8ea336a1792ff641a4e3e69bc4d659f320025e162f283112def2e989332d9
b5164acc-13ad-482a-98b9-a79b930ef0cd,polynomial_multiplication,equation_transform,unsupported,115368*x**7 + 218592*x**6 + 258980*x**5 + 231840*x**4 + 144900*x**3,,no local verifier for source,a8a36d27c78a4846dd678218fd2df8a9e7b02722e176f2830b94192dce842dbd
b85aae14-1ab5-4815-b2c8-a15f25593d0e,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,c90d94fedc77d87c6b12c1745befe073eb6352991144b3577210f26230e8847c
1ab27edd-d740-4be9-8e3c-cd99a7cd4647,count_bits,bit_manipulation,verified_match,17,17,binary popcount,b900a68ad4b51c8225b90891d30c6093e0eaafbc3a332f2831d4c2301b24b157
e1d5ea2a-1bad-4fcd-8811-c37c74f63720,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,80af73249d085da896d885029d3685539404c593dfcb39b8b411d985ea61d590
e00eb8bd-5a50-4b1d-9c0d-8e6f2d14673d,cryptarithm,equation_transform,verified_match,"B=5,G=1,J=3,K=0,O=4,P=7,U=8","B=5,G=1,J=3,K=0,O=4,P=7,U=8",provided mapping verifier,788eba1c922039bac7ee056e2b0f46497c4d483cf99527ccaef5b1cd7b964a3d
0a629d04-20dc-4d30-9769-2c93b8b3c3e3,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,57da2f7b2b78b271a0ea75cb3e6660e4206de2bfaae70c67c2aab5d60fbf0e34
e8f44eed-703b-49e3-92c2-f494b60c0268,number_format,numeral_or_bit_support,verified_match,817901692.863,817901692.863,numeric candidate comparison,15d11ae2929eac16533a2984482069fc6686a1062674216731f337808f422f5c
13dcf838-5243-4983-8f3e-5cf65c27309e,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,e5734320665cb5f6d327fa4201957225445461a330bb747dc17dfa54b1889e20
bc07e4ab-8a5f-41ba-acca-eaf450cd12cb,number_format,numeral_or_bit_support,verified_match,293375567.06,293375567.060000,numeric candidate comparison,753aeec40249ed209a689e37cdfd3ff9c1a6ff319b2efa83823ca8420ebe2308
32e53733-a028-474a-8d42-763bdf545019,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,072aac990fa6cb1cb6f43613cd11b72be6c3bf837f3847ec52eb09c02ba51219
a49f94a4-28d1-4a36-93bb-559b38df94fe,cryptarithm,equation_transform,verified_match,"D=1,F=5,G=2,H=0,N=3,P=8,R=4,S=9,W=6,Z=7","D=1,F=5,G=2,H=0,N=3,P=8,R=4,S=9,W=6,Z=7",provided mapping verifier,bff0bb8557911f3151479667b489ccc5b37d2b15b634d58a94f5f4000c8ada14
14e225b7-3944-40d2-a38f-cb5c6bae91ae,cryptarithm,equation_transform,verified_match,"D=3,G=1,L=4,O=0,V=2,X=7,Y=5","D=3,G=1,L=4,O=0,V=2,X=7,Y=5",provided mapping verifier,ac25b09319d42a8b845008cb2617d763614090c5fcabb6c2d776cb98752269b5
a4904ab5-e9da-4dd6-abe2-8961c9e416d6,number_format,numeral_or_bit_support,verified_match,3376823.028,3376823.028,numeric candidate comparison,187becbb1481c5ba743e686b94cf9e516f823482b5e3f094260868863b5b33e6
4ca4a293-a4e7-4ccf-bba1-0c40260d25b2,polynomial_multiplication,equation_transform,unsupported,-950*y**4 + 350*y**3 + 3572*y**2 - 1316*y,,no local verifier for source,12347706e68f3474b1f9c432826e6ae088542f5b1eff63474ae63c23d97cd016
690166b1-9fff-41ac-a1e8-f1020f16a93a,polynomial_multiplication,equation_transform,unsupported,23600*y**5 - 38000*y**4 + 29972*y**2 - 48260*y,,no local verifier for source,a9c57e46348228251cabcdedc3fcabec48719e2f38bcd96b23c390e1b1eda94c
2b9fd8c4-f8c3-48ad-9ca2-3f35f47cd94a,simple_equations,equation_transform,verified_match,52,52,linear equation by finite difference,249ddded8c05c4ad9d4f0067776d082680667432a6d6e97c9366459df1ea977a
2e338b71-b17f-4820-9d91-417de99c0b34,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,36ec76c4042554c3998938c0cf5bf6260d3e709afa51f04325fa90355506e0b9
4011ac3e-f761-4583-8543-7da283dd16f6,bitwise_arithmetic,bit_manipulation,verified_match,0x15bcf4b2,0x15bcf4b2,safe integer AST,d8ae37c428fc566af10d401fbcb8c4d6ab0055df6d12b1a39cfb6f198229f5f8
f67d120e-4316-45d0-8206-5ac70145b1f5,polynomial_multiplication,equation_transform,unsupported,-1302*x**3 - 2268*x**2 + 2814,,no local verifier for source,befcef15cbd5feac103a7246780a7d07b9c959b307af758a1a0b9bd82fc5275e
57db2522-f63f-4e9d-af54-462ffc67f944,bitwise_arithmetic,bit_manipulation,verified_match,0x1bcd0,0x1bcd0,safe integer AST,ad82965e683d436e76e85228cc2ee3615b56f9615cab27a1db98c5e494355ae0
b6895601-ea1c-4468-afa7-89a2dbfb7042,simple_equations,equation_transform,verified_match,5,5,linear equation by finite difference,974aee681a2129a1acf1b01e73496f2944c46901f86b266d92429de8b3049133
04d63913-839e-439e-b683-3835991bc8fc,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,4dc73723e1bc3361958a3111abcc4f54351d0fb46d82d2f0b613d0c7505c658f
28bf2394-97ab-42a5-b79c-0174a430081c,polynomial_multiplication,equation_transform,unsupported,-178*z**6 - 4760*z**4 - 6275*z**3 - 3432*z**2 - 3542*z + 1562,,no local verifier for source,6d163adf1294aa1506393227576506820465265eaff6cb8e9a7f4e0e93f7c35a
3c0e872c-c9fc-4ddd-b586-bd7831508d40,binary_alternation,bit_manipulation,verified_match,3,3,binary alternation swaps,b279c0776155506b0707547b631fd8cfdff33a16e0093606691c5f5d133b25da
f9b8f3b3-680e-439a-b5c7-4f9b10461621,count_bits,bit_manipulation,verified_match,17,17,binary popcount,f68675017d09ca9c4afdfe263267ad08b1e5d0373821daf161e5328ea4a2567d
53d0434d-dcc2-4c6f-8f22-bdd28ae55092,base_conversion,numeral_or_bit_support,error,1001,,ValueError('base conversion pattern not found'),dab72dd381bdd10da8d4280dc11e1ab724622a2086d10e6d48d3c496c3263a15
dddd1708-a1d8-4ea3-846f-2cb71ef9a720,polynomial_multiplication,equation_transform,unsupported,190*y**3 - 1425,,no local verifier for source,2485b965f32d4621b8f39513a7fcea1229b4c0c8f6c6b14d7b20fef1ba0831e2
d18c6f0d-bf98-4f76-86a6-a0523bf1546f,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,d7a7c90e8542f45a9b8147a0cc742d308fe3699d7a37fb553baf213eb1b2a0ec
f35a68d1-7588-4db5-b37d-296d7c1a13b2,count_bits,bit_manipulation,verified_match,16,16,binary popcount,7a7f0fec0366a6deec0b546fccb461bfd5426b66c8620dc101cee8fa782311f0
a73152a0-e35f-4af4-8ef7-999e99f5555d,count_bits,bit_manipulation,verified_match,13,13,binary popcount,5cff791da0c403b30f6124b07045bc339da32d82da8f7ceb447fe5b5ceabb33e
3f5c8a17-6129-4cb5-b353-73c08c5ac161,bitwise_arithmetic,bit_manipulation,verified_match,0x3e9e7bb5a24,0x3e9e7bb5a24,safe integer AST,51e4951068f1227a3e9e950552211e4e007257734bae686da0133406ecc8e909
7b71e965-682a-418f-8d79-5a70adf76b2c,polynomial_multiplication,equation_transform,unsupported,5880*x**6 - 2580*x**5 - 11488*x**3 + 2408*x**2 + 5600,,no local verifier for source,0ed95244cd7bd37277aa9cf9572be2bef6a85b431afa6af95ae292499636abfa
a45a88c8-334c-49f4-883c-ebb3c99ff09b,polynomial_multiplication,equation_transform,unsupported,-639*y**5 + 1278*y**4 - 531*y**3 + 1062*y**2,,no local verifier for source,2c3fbcdf1b3c121ffcd032c74d41e8e241a30aa56e1e50e61cfd44c20d60daec
d557ab45-e23d-4cdc-92c6-0a9156069c35,number_format,numeral_or_bit_support,verified_match,120704663.626,120704663.626,numeric candidate comparison,2b7137ac3e8811676fa2c177cc1b8353bcefc2911deba06f1462b2b9f4bb4dff
cf75630b-cd1b-42e8-9521-194bd568a700,simple_equations,equation_transform,verified_match,82,82,linear equation by finite difference,3c682b9a7cbc106471a23127379e5a906582d379476fb1463a6da5d2fa0a5c80
38cf268d-f93a-4e8a-bf24-0e3161bed33c,bitwise_arithmetic,bit_manipulation,verified_match,0x28bb86c5,0x28bb86c5,safe integer AST,371ace5fbe538fc31e39c4a8779573806e95185e3a1d748815e36934b02366d8
9640322e-3e48-4c11-b0eb-12c66685bcc8,bitwise_arithmetic,bit_manipulation,verified_match,-0xbb0c5c5f,-0xbb0c5c5f,safe integer AST,11cc594d293ef072bdd4dd22d82635f8abe9acabc50c20cf6310ef930b816c50
cda80b3e-f4a6-4323-904b-92050c5a4cd8,bitwise_arithmetic,bit_manipulation,verified_match,0x35cc,0x35cc,safe integer AST,76c0f69caaacc2118a107aeb2c95cc20955332d624edf098e4b6ebde40a37cc5
188402e9-8b8b-45d9-bfbc-3a194b8b5ceb,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,c36387166b6b94fca9d985a96eec77f3cc36b22d5e35f901cb6092783e9245f2
17b85c5b-9695-41b7-8430-3c44678f7e73,cryptarithm,equation_transform,verified_match,"A=8,J=7,K=3,M=1,V=9,W=4,X=6","A=8,J=7,K=3,M=1,V=9,W=4,X=6",provided mapping verifier,e287b8e3f6fe3ad7f1b20fb7f19efcdb8403d3058ab0e7cc621cf845dc2d91c4
73e25ff2-50fd-42b2-b447-633c92f6379e,polynomial_multiplication,equation_transform,unsupported,1541*y**6 - 5628*y**4 - 1564*y**3 + 5712*y,,no local verifier for source,ee27df5e725ded147247e16d584a4712ac027bdbccd0e77a2938bd586ee99576
21ad7a19-e105-464b-856e-434c462927bf,base_conversion,numeral_or_bit_support,verified_match,620,620,base conversion parser,33a35d7d8e955ae4f339f7f7e3d182a2d4da6dc1752a34442df4f6c0b1c40a0d
7e196a99-fed4-4c59-a074-ccb5c3f9e920,count_bits,bit_manipulation,verified_match,21,21,binary popcount,b81072926bcec67465fdfa6c603b93d6ca45c340c8ac95e6e4b6523331390fe4
2adc2d58-c105-4e5c-8b7b-c800378d4970,count_bits,bit_manipulation,verified_match,16,16,binary popcount,d20f67c3161f7c0f46ff5fb6e070ea859606cc995e9e4935910e950237950b80
4d0dd794-39fc-40f0-bcf3-df95e78ede2b,simple_equations,equation_transform,verified_match,7,7,linear equation by finite difference,7c535590308e1ede8562130ca7512e11e53d55d82e88d99f2d4bd3f8f470a9e3
97f902d9-8369-4203-814b-93dfe06f75e6,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,adfea273473c9111cf9bc0f20d2f6e039bbd55113e96b693d9b7b20e7b11d345
f932223c-5a12-41ec-b635-7b862a51f5e9,base_conversion,numeral_or_bit_support,verified_match,3211,3211,base conversion parser,ce1dacbcc23d6e72f901a6fd2f24ec84c07868b0ca9606d2c63782e4b1813ab9
9d3d61fb-2cd0-417f-852e-80ed017c298a,polynomial_multiplication,equation_transform,unsupported,-736*z**4 + 2593*z**3 + 2475*z**2,,no local verifier for source,48858dd342f3896482ee586222d131ea57b479edceba1af43ac49b4b6c31ba76
09edf348-40e8-46f3-b223-03e78eb0bd9f,number_format,numeral_or_bit_support,verified_match,354550247.388,354550247.388,numeric candidate comparison,8bfe0b0a60c7ea4c48a2deeaaa960659559d822ecafbea7a53ecafe99c60ec54
b13506e6-6c66-4b06-92f7-a325ce91ed6d,polynomial_multiplication,equation_transform,unsupported,2040*z**5 - 1858*z**4 - 7029*z**3 - 1972*z**2 - 2871*z,,no local verifier for source,a22489cf54875eec09c96eff5d79be5bd3516e84cb825a549ce0de7a101aaeee
395f014b-cf5e-4553-be6a-214a0d3d24eb,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,986fa6440f7df1fd1b793170f3ed0544fcf2f16ea83be778ac01402ced5f77f6
d30b75bc-ce3c-4816-bbc1-54ec792bbe08,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,113cf92a321266fe68d207bbdb0d82ffe13a7c07b1698f87c2504e9477cc3e68
7c1abd16-8823-4e7b-9c16-5c652dc4d475,base_conversion,numeral_or_bit_support,verified_match,14b,14b,base conversion parser,c3218fd8eb63720fdf3a658e4d4433df81dd22c8c3460fc26049105f270ae8b2
84540268-c1b9-4711-bda3-8a8d8c7aea86,count_bits,bit_manipulation,verified_match,14,14,binary popcount,91ccca0374e6df10d304cb5a80455ff7ba0133eb47b3e0bd5354afdfbda1a549
6a7120c7-6ce7-4095-acee-bf2f3faf14c7,base_conversion,numeral_or_bit_support,verified_match,2201,2201,base conversion parser,50c556aea7481c0d1c31dcfc4f6aafc12ab1f1b2324feb7815d2b5f0930ea0cc
10984a2a-34d4-474d-92ff-e40682859429,base_conversion,numeral_or_bit_support,verified_match,4c6,4c6,base conversion parser,8968d30f32fa2bca91c4fdb811b42c2e2368bc63c4875297a56a46285c2709af
697c273c-753f-48fd-b76a-65766112086e,binary_alternation,bit_manipulation,verified_match,2,2,binary alternation swaps,052a5a5beeea3452d6167f7e27bf038bd5da2b20704fdbe3f75a3ed9bd6d56f8
f8d5a760-f74c-4ddb-b6e7-55bd53da2245,bitwise_arithmetic,bit_manipulation,verified_match,0x4af3,0x4af3,safe integer AST,d13f9180c413124da1da7bee12a51acbc9564feafb4045ca40b4247cbd5e783d
52b923ef-4974-4fb1-84c3-c9f4c2c916fa,number_format,numeral_or_bit_support,verified_match,996425235.752,996425235.752000,numeric candidate comparison,cf5eb44212762167529eab4e0b55ddf33e8737664a5a061bea4ca089be85ca25
0705e4b2-01c4-4822-8066-f114469d8ebc,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,d9b96a0d05f7cbc403656820f25a4add1f38c04e5e5cbedad2e852cac201c5d3
04524f3e-0e69-4db3-a4bb-dd2c03a7d8f7,bitwise_arithmetic,bit_manipulation,verified_match,-0x4271747,-0x4271747,safe integer AST,170eab1ab6c6ed1e81b997ed7addf4ff86a0748df15bbfff255044b33f7c9ee5
bc8f1a99-a16c-45f0-a890-8445883c16e5,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,287dbf2c77a4e31c543fa08543ba0eb2f15de4d81a002e17a293bb51ec7445ef
29d3eb44-8b40-4e15-8d8d-7332c807808c,count_bits,bit_manipulation,verified_match,20,20,binary popcount,90106022c7c531d7ab64abbd6b96ff180dbf8ebd299458091db50c8e0f71674d
535f7226-0551-40e6-ae29-e25b931dc3e0,polynomial_multiplication,equation_transform,unsupported,297*y**4 + 2242*y**3 - 674*y**2 - 1100*y,,no local verifier for source,545c2773d7d290d10201f32c73f86c3470649ca38ddff253235e7c792a2cb1f2
811ab3ee-d387-4fe6-a9e1-fcfb123fb244,bitwise_arithmetic,bit_manipulation,verified_match,0xff82,0xff82,safe integer AST,75d237f27cfadf3caf9300e782b00497ee6028c75fe892e65f89a40f8340f18b
089abe90-a527-4799-aa53-6584806e5b77,simple_equations,equation_transform,verified_match,95,95,linear equation by finite difference,c4ea3606e0c44c86e75c7e468a2d11643b7cd895c460b6f63311e2f83fef1efa
904325b5-24c0-4a9c-9b9c-2a0056b23800,number_format,numeral_or_bit_support,verified_match,361911704.109,361911704.109,numeric candidate comparison,e10e1a8a9cf6db56938d0925d5e9412a1af104c1ec58296deea9cad244ab4cef
f99ba75c-526f-4ff2-865e-7ac38b5151c6,polynomial_multiplication,equation_transform,unsupported,-166464*z**7 + 81498*z**6 + 479298*z**5 - 194106*z**4 - 338430*z**3 + 53580*z**2 + 32736*z + 53568,,no local verifier for source,2b5a6f19fb281b1fb11c1769bd710110e624c5c5053f29ff63ebaeb40ba8d9cd
b0228fe7-8f58-4671-99e5-b51f5e69426d,bitwise_arithmetic,bit_manipulation,verified_match,0x1bfc7,0x1bfc7,safe integer AST,ac1017709cd8bef47d464139f2674c15bfd933b208eb434419308cf0577c5cd3
b7bb2645-881f-43cb-8834-4f01a6bf4961,binary_alternation,bit_manipulation,verified_match,8,8,binary alternation swaps,0395281e860ec326a1cab542f5e8b528aea338e377e2bcf5f1a92066648a7b0e
9a46230a-ba91-4227-b475-f1579ac86c6b,number_format,numeral_or_bit_support,verified_match,781219347.067,781219347.067,numeric candidate comparison,e6e930b04c5e48ec11c51e97e6306c3c2583a6f4434f0c5f3d9b7d48ba2a3f83
88317d38-201c-4029-83f0-646475c2c23f,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,7a52e70c7eda47afba7de1c43ec302f8b8ea07c9bea52ab300070fb50a7a033b
10c2f03d-fc6a-4e59-8f2e-b770f832e719,simple_equations,equation_transform,verified_match,76,76,linear equation by finite difference,ff85b4d55f09308a160679259406427c9e876ea50cdb6ab917c8f649e08814d2
7c30b20b-a66b-417f-85fa-7b132c3489df,number_format,numeral_or_bit_support,verified_match,229900081.593,229900081.593000,numeric candidate comparison,c582c1ce2310479d04a4fcf64dce41aeec8438d0b4dd9fbde1cf535c6342dc64
8b2e1c64-9a1a-41df-8f4d-8d87dd9c5ba9,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,ebce434617af61f2ce3e3fe8dca0c28ea2f133273e5b37993b4070c137608acd
b2aaed9a-7450-4e39-9813-d775136e78aa,cryptarithm,equation_transform,verified_match,"F=6,H=9,L=0,N=1,Q=3,U=5,W=2","F=6,H=9,L=0,N=1,Q=3,U=5,W=2",provided mapping verifier,1110b659416349e5a3b942e209b037178c1bfa387d7204d0f06d2c9f5afd7f92
5a96c712-a3a8-4d3c-b8ab-4d431d40c752,number_format,numeral_or_bit_support,verified_match,904010195.987,904010195.987,numeric candidate comparison,fd94a2e3e3f79f7b0aebac87fa5d682171cf013677ba693813c35e184a58474b
b6697260-0d84-40c3-9ecc-bb324f7f4896,cryptarithm,equation_transform,verified_match,"I=4,O=3,P=2,Q=1,R=8,X=9","I=4,O=3,P=2,Q=1,R=8,X=9",provided mapping verifier,8f92f85dce3268102bb3b8b997011c969d8bab349adfde2ba819378da9d956cb
ee25bee5-d83d-4950-a935-4dfd83447336,count_bits,bit_manipulation,verified_match,11,11,binary popcount,7f8c1bfd602bf562ff88c034ae71e4d3378b37f0fdb88effabff848c94542f87
06e52c0b-a562-4885-867f-d594f347032b,binary_alternation,bit_manipulation,verified_match,5,5,binary alternation swaps,3d9728145f1b078024cd1a77b4f7fd7f8df033179db0f8325ab3f0f3f295f7a6
0f110a50-b3c4-4d79-8a29-f32cd7be44db,bitwise_arithmetic,bit_manipulation,verified_match,0x4744,0x4744,safe integer AST,f489418ebe4ed123528799faf8d175f5c8dbb3b2cce21df93d6e920a48736cb3
aa8b6f0e-1426-41a0-8876-afd1f1b14704,simple_equations,equation_transform,verified_match,9,9,linear equation by finite difference,44941abdd2a6d6c1fe6037781bcf41fb0eb07b11814963d755e4bd06e8ebde85
90ab9536-105b-4188-afe2-571fcc83e5c1,base_conversion,numeral_or_bit_support,verified_match,35b,35b,base conversion parser,5a38309d02e71badfaec203437477c23ebac095d1603b1f9f2f2b66a507c0d11
827e8ffe-3b09-4dee-90a3-269a76d7c2c2,number_format,numeral_or_bit_support,verified_match,666963718.413,666963718.413,numeric candidate comparison,063dc7dec37a129b57c8589340cd262c14e38940fc9a65ced630a5a8fbcadbe8
0abd08b7-4f90-43c7-934c-5d86dba1bed6,polynomial_multiplication,equation_transform,unsupported,76626*x**8 + 62694*x**7 - 177858*x**6 - 303639*x**5 - 609242*x**4 + 223821*x**3 + 81373*x**2 + 508209,,no local verifier for source,d82f2d20ff377d880433a8dd4b59f0a6a74180c4c105fcd4f9e634925887d698
98a2a6c2-dc3e-4c7a-992e-47d78699d904,polynomial_multiplication,equation_transform,unsupported,-874575*z**3 + 1341015*z**2 - 1127230,,no local verifier for source,2d2753c0a94973953088a26f04dabb794783f2a66fbd29d0bc8d3a346976079d
dc6bfe5e-16da-4d81-804e-b3ced4fdfce2,cryptarithm,equation_transform,verified_match,"B=0,E=2,F=6,G=7,M=9,Q=8,W=4,X=1","B=0,E=2,F=6,G=7,M=9,Q=8,W=4,X=1",provided mapping verifier,89af553b9334985602573045ea03fae554d32c98e23285867715204f1b133c1e
